2016-09-12 15:03:27,516 [Worker-110] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: AnlaggningsRegister:AnlaggningsRegister:0.0.1-SNAPSHOT @ C:\src\workspaces\anl_register\AnlaggningsRegister\pom.xml.
2016-09-12 15:07:12,869 [Worker-128] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-oxm/3.0.0.RELEASE/spring-oxm-3.0.0.RELEASE.jar
2016-09-12 15:07:12,990 [Worker-128] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-web/3.0.0.RELEASE/spring-web-3.0.0.RELEASE.jar
2016-09-12 15:07:13,138 [Worker-128] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-web/3.0.0.RELEASE/spring-web-3.0.0.RELEASE.jar
2016-09-12 15:07:13,550 [Worker-128] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-webmvc/3.0.0.RELEASE/spring-webmvc-3.0.0.RELEASE.jar
2016-09-12 15:07:13,701 [Worker-128] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-webmvc/3.0.0.RELEASE/spring-webmvc-3.0.0.RELEASE.jar
2016-09-12 15:07:13,816 [Worker-128] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-webmvc-portlet/3.0.0.RELEASE/spring-webmvc-portlet-3.0.0.RELEASE.jar
2016-09-12 15:07:14,277 [Worker-128] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-webmvc-portlet/3.0.0.RELEASE/spring-webmvc-portlet-3.0.0.RELEASE.jar
2016-09-12 15:07:14,298 [Worker-128] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/springframework/spring-test/3.0.0.RELEASE/spring-test-3.0.0.RELEASE.jar
2016-09-12 15:07:14,440 [Worker-128] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/spring-test/3.0.0.RELEASE/spring-test-3.0.0.RELEASE.jar
2016-09-12 15:07:15,486 [Worker-128] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-12 15:07:15,495 [Worker-128] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-09-12 15:07:15,502 [Worker-128] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-12 15:07:15,511 [Worker-128] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\src\workspaces\anl_register\AnlaggningsRegister\src\test\resources
2016-09-12 15:07:15,894 [Worker-123] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2016-09-12 15:07:16,402 [Worker-123] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: AnlaggningsRegister:AnlaggningsRegister:0.0.1-SNAPSHOT @ C:\src\workspaces\anl_register\AnlaggningsRegister\pom.xml.
2016-09-12 15:07:16,761 [Worker-123] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /AnlaggningsRegister/src
2016-09-12 15:07:16,768 [Worker-123] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Resources folder /AnlaggningsRegister/src overlaps with sources folder /AnlaggningsRegister/src
2016-09-12 15:07:16,773 [Worker-123] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /AnlaggningsRegister/src/test/java because it overlaps with /AnlaggningsRegister/src
2016-09-12 15:07:16,956 [Worker-123] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2016-09-12 15:07:17,621 [Worker-125] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-12 15:07:17,628 [Worker-125] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-09-12 15:07:17,675 [Worker-125] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-12 15:07:17,686 [Worker-125] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\src\workspaces\anl_register\AnlaggningsRegister\src\test\resources
2016-09-12 15:11:30,795 [Worker-128] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: AnlaggningsRegister:AnlaggningsRegister:0.0.1-SNAPSHOT @ C:\src\workspaces\anl_register\AnlaggningsRegister\pom.xml.
2016-09-12 15:11:34,753 [Worker-128] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-09-12 15:11:34,759 [Worker-128] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
